Z,A,E,Yield,Error,Z_physical,A_physical,E_physical,Yield_physical,Error_physical,E_group
-0.4875,-0.633333333,0.2,7.16e-05,2.21e-07,34.0,80.00000002000002,2.5300000659831888e-08,0.00046370546666666676,1.4312696666666668e-06,0.000 MeV
-0.4875,-0.616666667,0.2,0.00141047,3.18e-06,34.0,80.99999998,2.5300000659831888e-08,0.009134673876666667,2.0594740000000004e-05,0.000 MeV
-0.4875,-0.6,0.2,0.006518182,1.42e-05,34.0,82.0,2.5300000659831888e-08,0.042213919359333336,9.196393333333334e-05,0.000 MeV
-0.4875,-0.583333333,0.2,0.028349262,3.22e-05,34.0,83.00000002,2.5300000659831888e-08,0.18359927046600003,0.00020853793333333335,0.000 MeV
-0.4875,-0.566666667,0.2,0.110797015,7.03e-05,34.0,83.99999998000001,2.5300000659831888e-08,0.7175584014783334,0.0004552862333333334,0.000 MeV
-0.4875,-0.55,0.2,0.14990158,8.95e-05,34.0,85.0,2.5300000659831888e-08,0.9708125992733335,0.0005796318333333334,0.000 MeV
-0.4875,-0.533333333,0.2,0.179531988,0.000178603,34.0,86.00000002000002,2.5300000659831888e-08,1.1627089982840002,0.0011566925623333335,0.000 MeV
-0.4875,-0.516666667,0.2,0.09271104,0.000238581,34.0,86.99999998000001,2.5300000659831888e-08,0.6004275987200001,0.0015451300830000001,0.000 MeV
-0.4875,-0.5,0.2,0.032115564,0.000129584,34.0,88.00000000000001,2.5300000659831888e-08,0.20799109765200002,0.0008392291786666668,0.000 MeV
-0.4875,-0.483333334,0.2,0.00340155,1.37e-05,34.0,88.99999996,2.5300000659831888e-08,0.022029571650000003,8.872576666666668e-05,0.000 MeV
-0.4875,-0.466666667,0.2,0.000719439,2.77e-06,34.0,89.99999998000001,2.5300000659831888e-08,0.004659326777000001,1.7939443333333337e-05,0.000 MeV
-0.4875,-0.45,0.2,0.000168462,5.94e-07,34.0,91.00000000000001,2.5300000659831888e-08,0.0010910160660000002,3.846942000000001e-06,0.000 MeV
-0.4875,-0.433333333,0.2,2.32e-05,8.07e-08,34.0,92.00000002000002,2.5300000659831888e-08,0.00015025093333333336,5.226401000000001e-07,0.000 MeV
-0.4875,-0.416666666,0.2,6.89e-08,3.44e-10,34.0,93.00000004,2.5300000659831888e-08,4.462193666666667e-07,2.227858666666667e-09,0.000 MeV
-0.4875,-0.4,0.2,5.19e-09,2.59e-11,34.0,94.00000000000001,2.5300000659831888e-08,3.3612170000000005e-08,1.6773703333333336e-10,0.000 MeV
-0.4875,-0.383333333,0.2,4e-12,2.01e-14,34.0,95.00000002000002,2.5300000659831888e-08,2.5905333333333335e-11,1.3017430000000002e-13,0.000 MeV
-0.4875,-0.366666667,0.2,3.38e-13,1.68e-15,34.0,95.99999998,2.5300000659831888e-08,2.189000666666667e-12,1.0880240000000003e-14,0.000 MeV
-0.45,-0.683333333,0.2,0.0,0.0,35.0,77.00000002000002,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.45,-0.666666667,0.2,1.91e-13,9.6e-16,35.0,77.99999998000001,2.5300000659831888e-08,1.2369796666666667e-12,6.217280000000001e-15,0.000 MeV
-0.45,-0.65,0.2,2.38e-10,6.33e-13,35.0,79.00000000000001,2.5300000659831888e-08,1.5413673333333335e-09,4.099519000000001e-12,0.000 MeV
-0.45,-0.633333333,0.2,1.91e-08,4.68e-11,35.0,80.00000002000002,2.5300000659831888e-08,1.236979666666667e-07,3.030924000000001e-10,0.000 MeV
-0.45,-0.616666667,0.2,1.22e-06,4.01e-09,35.0,80.99999998,2.5300000659831888e-08,7.901126666666667e-06,2.597009666666667e-08,0.000 MeV
-0.45,-0.6,0.2,1.76e-05,4.44e-08,35.0,82.0,2.5300000659831888e-08,0.00011398346666666669,2.875492e-07,0.000 MeV
-0.45,-0.583333333,0.2,0.003076461,1.19e-05,35.0,83.00000002,2.5300000659831888e-08,0.019924186923000003,7.706836666666668e-05,0.000 MeV
-0.45,-0.566666667,0.2,0.009452003,2.88e-05,35.0,83.99999998000001,2.5300000659831888e-08,0.06121432209566668,0.00018651840000000002,0.000 MeV
-0.45,-0.55,0.2,0.035924988,8.82e-05,35.0,85.0,2.5300000659831888e-08,0.232662197284,0.0005712126000000001,0.000 MeV
-0.45,-0.533333333,0.2,0.10207617,0.000175529,35.0,86.00000002000002,2.5300000659831888e-08,0.66107930231,0.001136784313666667,0.000 MeV
-0.45,-0.516666667,0.2,0.229917443,0.000251654,35.0,86.99999998000001,2.5300000659831888e-08,1.4890220000156669,0.001629795188666667,0.000 MeV
-0.45,-0.5,0.2,0.23810402,0.000366505,35.0,88.00000000000001,2.5300000659831888e-08,1.5420410015266668,0.0023736085483333337,0.000 MeV
-0.45,-0.483333334,0.2,0.188464821,0.000431466,35.0,88.99999996,2.5300000659831888e-08,1.2205610024030003,0.002794317638,0.000 MeV
-0.45,-0.466666667,0.2,0.060302316,0.000219414,35.0,89.99999998000001,2.5300000659831888e-08,0.3905378991880001,0.0014209982020000002,0.000 MeV
-0.45,-0.45,0.2,0.017016125,6.01e-05,35.0,91.00000000000001,2.5300000659831888e-08,0.11020209754166668,0.0003892276333333334,0.000 MeV
-0.45,-0.433333333,0.2,0.00064261,2.24e-06,35.0,92.00000002000002,2.5300000659831888e-08,0.004161756563333334,1.450698666666667e-05,0.000 MeV
-0.45,-0.416666666,0.2,0.000241004,8.68e-07,35.0,93.00000004,2.5300000659831888e-08,0.0015608222386666668,5.621457333333334e-06,0.000 MeV
-0.45,-0.4,0.2,5.32e-05,2.01e-07,35.0,94.00000000000001,2.5300000659831888e-08,0.00034454093333333337,1.3017430000000003e-06,0.000 MeV
-0.45,-0.383333333,0.2,4.6e-07,1.71e-09,35.0,95.00000002000002,2.5300000659831888e-08,2.9791133333333337e-06,1.1074530000000002e-08,0.000 MeV
-0.45,-0.366666667,0.2,1.57e-08,7.84e-11,35.0,95.99999998,2.5300000659831888e-08,1.0167843333333335e-07,5.077445333333334e-10,0.000 MeV
-0.45,-0.35,0.2,3.23e-09,1.62e-11,35.0,97.0,2.5300000659831888e-08,2.091855666666667e-08,1.0491660000000001e-10,0.000 MeV
-0.45,-0.333333333,0.2,6.39e-12,3.2e-14,35.0,98.00000002,2.5300000659831888e-08,4.138377000000001e-11,2.072426666666667e-13,0.000 MeV
-0.45,-0.316666667,0.2,0.0,0.0,35.0,98.99999998000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.45,-0.3,0.2,0.0,0.0,35.0,100.0,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.4125,-0.65,0.2,0.0,0.0,36.00000000000001,79.00000000000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.4125,-0.633333333,0.2,6.35e-13,3.18e-15,36.00000000000001,80.00000002000002,2.5300000659831888e-08,4.112471666666667e-12,2.0594740000000002e-14,0.000 MeV
-0.4125,-0.616666667,0.2,7.67e-11,3.3e-13,36.00000000000001,80.99999998,2.5300000659831888e-08,4.967347666666667e-10,2.1371900000000005e-12,0.000 MeV
-0.4125,-0.6,0.2,4.93e-09,1.7e-11,36.00000000000001,82.0,2.5300000659831888e-08,3.192832333333334e-08,1.1009766666666668e-10,0.000 MeV
-0.4125,-0.583333333,0.2,2.15e-06,7.07e-09,36.00000000000001,83.00000002,2.5300000659831888e-08,1.392411666666667e-05,4.5787676666666673e-08,0.000 MeV
-0.4125,-0.566666667,0.2,4e-05,1.79e-07,36.00000000000001,83.99999998000001,2.5300000659831888e-08,0.0002590533333333334,1.1592636666666668e-06,0.000 MeV
-0.4125,-0.55,0.2,0.000422845,1.38e-06,36.00000000000001,85.0,2.5300000659831888e-08,0.0027384851683333335,8.937340000000001e-06,0.000 MeV
-0.4125,-0.533333333,0.2,0.019504045,5.66e-05,36.00000000000001,86.00000002000002,2.5300000659831888e-08,0.12631469676833335,0.0003665604666666667,0.000 MeV
-0.4125,-0.516666667,0.2,0.060885439,0.000141422,36.00000000000001,86.99999998000001,2.5300000659831888e-08,0.39431439811033336,0.0009158960126666667,0.000 MeV
-0.4125,-0.5,0.2,0.276300015,0.000331529,36.00000000000001,88.00000000000001,2.5300000659831888e-08,1.7894109971450003,0.002147092313666667,0.000 MeV
-0.4125,-0.483333334,0.2,0.506972206,0.000372597,36.00000000000001,88.99999996,2.5300000659831888e-08,3.283320996791334,0.0024130623710000004,0.000 MeV
-0.4125,-0.466666667,0.2,0.685857841,0.000310987,36.00000000000001,89.99999998000001,2.5300000659831888e-08,4.441843997596334,0.0020140554743333333,0.000 MeV
-0.4125,-0.45,0.2,0.493871893,0.000542243,36.00000000000001,91.00000000000001,2.5300000659831888e-08,3.198479003032334,0.003511746415666667,0.000 MeV
-0.4125,-0.433333333,0.2,0.254493849,0.000545778,36.00000000000001,92.00000002000002,2.5300000659831888e-08,1.6481869974070003,0.0035346402540000006,0.000 MeV
-0.4125,-0.416666666,0.2,0.059210618,0.00020071,36.00000000000001,93.00000004,2.5300000659831888e-08,0.3834676990406667,0.0012998648633333334,0.000 MeV
-0.4125,-0.4,0.2,0.017724798,6.64e-05,36.00000000000001,94.00000000000001,2.5300000659831888e-08,0.11479170011400001,0.0004300285333333334,0.000 MeV
-0.4125,-0.383333333,0.2,0.001372894,5.1e-06,36.00000000000001,95.00000002000002,2.5300000659831888e-08,0.008891319175333335,3.3029300000000006e-05,0.000 MeV
-0.4125,-0.366666667,0.2,0.000159538,5.76e-07,36.00000000000001,95.99999998,2.5300000659831888e-08,0.0010332212673333334,3.7303680000000003e-06,0.000 MeV
-0.4125,-0.35,0.2,2.58e-05,9.05e-08,36.00000000000001,97.0,2.5300000659831888e-08,0.0001670894,5.861081666666667e-07,0.000 MeV
-0.4125,-0.333333333,0.2,6.96e-07,2.44e-09,36.00000000000001,98.00000002,2.5300000659831888e-08,4.507528e-06,1.5802253333333335e-08,0.000 MeV
-0.4125,-0.316666667,0.2,1.35e-09,6.73e-12,36.00000000000001,98.99999998000001,2.5300000659831888e-08,8.743050000000002e-09,4.3585723333333335e-11,0.000 MeV
-0.4125,-0.3,0.2,6.53e-11,3.26e-13,36.00000000000001,100.0,2.5300000659831888e-08,4.229045666666667e-10,2.1112846666666672e-12,0.000 MeV
-0.4125,-0.283333333,0.2,7.01e-12,3.51e-14,36.00000000000001,101.00000002,2.5300000659831888e-08,4.5399096666666675e-11,2.273193e-13,0.000 MeV
-0.4125,-0.266666667,0.2,0.0,0.0,36.00000000000001,101.99999998000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.375,-0.616666667,0.2,0.0,0.0,37.0,80.99999998,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.375,-0.6,0.2,0.0,0.0,37.0,82.0,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.375,-0.583333333,0.2,1.61e-10,8.01e-13,37.0,83.00000002,2.5300000659831888e-08,1.0426896666666669e-09,5.1875430000000004e-12,0.000 MeV
-0.375,-0.566666667,0.2,3.86e-10,1.54e-12,37.0,83.99999998000001,2.5300000659831888e-08,2.499864666666667e-09,9.973553333333333e-12,0.000 MeV
-0.375,-0.55,0.2,5.74e-07,2.25e-09,37.0,85.0,2.5300000659831888e-08,3.717415333333334e-06,1.4571750000000001e-08,0.000 MeV
-0.375,-0.533333333,0.2,5.73e-07,1.44e-09,37.0,86.00000002000002,2.5300000659831888e-08,3.7109390000000004e-06,9.325920000000001e-09,0.000 MeV
-0.375,-0.516666667,0.2,0.007025381,2.49e-05,37.0,86.99999998000001,2.5300000659831888e-08,0.04549870914966667,0.0001612607,0.000 MeV
-0.375,-0.5,0.2,0.005021287,1.91e-05,37.0,88.00000000000001,2.5300000659831888e-08,0.03251952837433334,0.0001236979666666667,0.000 MeV
-0.375,-0.483333334,0.2,0.030505132,0.00010919,37.0,88.99999996,2.5300000659831888e-08,0.19756140320933335,0.0007071508366666668,0.000 MeV
-0.375,-0.466666667,0.2,0.135401662,0.000290797,37.0,89.99999998000001,2.5300000659831888e-08,0.8769062969993335,0.0018832983043333333,0.000 MeV
-0.375,-0.45,0.2,0.349266921,0.000542133,37.0,91.00000000000001,2.5300000659831888e-08,2.261969002703,0.0035110340190000005,0.000 MeV
-0.375,-0.433333333,0.2,0.516900355,0.000592419,37.0,92.00000002000002,2.5300000659831888e-08,3.3476189990983336,0.0038367029170000002,0.000 MeV
-0.375,-0.416666666,0.2,0.598594266,0.000539142,37.0,93.00000004,2.5300000659831888e-08,3.8766959980380005,0.003491663306000001,0.000 MeV
-0.375,-0.4,0.2,0.287626023,0.000580028,37.0,94.00000000000001,2.5300000659831888e-08,1.8627620002890002,0.0037564546706666674,0.000 MeV
-0.375,-0.383333333,0.2,0.119680838,0.000371865,37.0,95.00000002000002,2.5300000659831888e-08,0.7750930005006668,0.002408321695,0.000 MeV
-0.375,-0.366666667,0.2,0.023473576,8.29e-05,37.0,95.99999998,2.5300000659831888e-08,0.15202270270133336,0.0005368880333333334,0.000 MeV
-0.375,-0.35,0.2,0.006600367,2.3e-05,37.0,97.0,2.5300000659831888e-08,0.04274617681433334,0.00014895566666666668,0.000 MeV
-0.375,-0.333333333,0.2,0.000412282,1.02e-06,37.0,98.00000002,2.5300000659831888e-08,0.0026700756593333336,6.60586e-06,0.000 MeV
-0.375,-0.316666667,0.2,4.52e-05,1.63e-07,37.0,98.99999998000001,2.5300000659831888e-08,0.0002927302666666667,1.0556423333333333e-06,0.000 MeV
-0.375,-0.3,0.2,8.42e-07,3.2e-09,37.0,100.0,2.5300000659831888e-08,5.4530726666666675e-06,2.072426666666667e-08,0.000 MeV
-0.375,-0.283333333,0.2,3.24e-07,1.62e-09,37.0,101.00000002,2.5300000659831888e-08,2.0983320000000003e-06,1.0491660000000001e-08,0.000 MeV
-0.375,-0.266666667,0.2,2.39e-09,1.2e-11,37.0,101.99999998000001,2.5300000659831888e-08,1.5478436666666666e-08,7.771600000000001e-11,0.000 MeV
-0.375,-0.25,0.2,4.8e-12,2.41e-14,37.0,103.00000000000001,2.5300000659831888e-08,3.10864e-11,1.5607963333333335e-13,0.000 MeV
-0.375,-0.233333333,0.2,0.0,0.0,37.0,104.00000002,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.375,-0.216666667,0.2,0.0,0.0,37.0,104.99999998000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.3375,-0.583333333,0.2,0.0,0.0,38.0,83.00000002,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.3375,-0.566666667,0.2,0.0,0.0,38.0,83.99999998000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.3375,-0.55,0.2,1.98e-11,8.23e-14,38.0,85.0,2.5300000659831888e-08,1.282314e-10,5.330022333333334e-13,0.000 MeV
-0.3375,-0.533333333,0.2,1.04e-09,5.22e-12,38.0,86.00000002000002,2.5300000659831888e-08,6.735386666666667e-09,3.380646e-11,0.000 MeV
-0.3375,-0.516666667,0.2,1.6e-06,4.89e-09,38.0,86.99999998000001,2.5300000659831888e-08,1.0362133333333334e-05,3.1669270000000004e-08,0.000 MeV
-0.3375,-0.5,0.2,0.000148216,5.72e-07,38.0,88.00000000000001,2.5300000659831888e-08,0.0009598962213333335,3.704462666666667e-06,0.000 MeV
-0.3375,-0.483333334,0.2,0.001577362,6.13e-06,38.0,88.99999996,2.5300000659831888e-08,0.010215522099333334,3.9699923333333335e-05,0.000 MeV
-0.3375,-0.466666667,0.2,0.010678748,3.97e-05,38.0,89.99999998000001,2.5300000659831888e-08,0.06915913163066667,0.00025711043333333336,0.000 MeV
-0.3375,-0.45,0.2,0.039698775,0.000126814,38.0,91.00000000000001,2.5300000659831888e-08,0.257102499825,0.0008212897353333334,0.000 MeV
-0.3375,-0.433333333,0.2,0.143181265,0.000332347,38.0,92.00000002000002,2.5300000659831888e-08,0.9272895992283334,0.0021523899543333335,0.000 MeV
-0.3375,-0.416666666,0.2,0.304607854,0.000500219,38.0,93.00000004,2.5300000659831888e-08,1.9727419984553336,0.003239584983666667,0.000 MeV
-0.3375,-0.4,0.2,0.645852025,0.000515181,38.0,94.00000000000001,2.5300000659831888e-08,4.182752997908334,0.0033364838830000003,0.000 MeV
-0.3375,-0.383333333,0.2,0.686412785,0.000497471,38.0,95.00000002000002,2.5300000659831888e-08,4.445437999921667,0.003221788019666667,0.000 MeV
-0.3375,-0.366666667,0.2,0.596972206,0.000531271,38.0,95.99999998,2.5300000659831888e-08,3.866190996791334,0.003440688086333334,0.000 MeV
-0.3375,-0.35,0.2,0.253378095,0.000459098,38.0,97.0,2.5300000659831888e-08,1.6409610025850003,0.002973271680666667,0.000 MeV
-0.3375,-0.333333333,0.2,0.106074435,0.000305674,38.0,98.00000002,2.5300000659831888e-08,0.686973399205,0.001979646715333333,0.000 MeV
-0.3375,-0.316666667,0.2,0.015693046,5.49e-05,38.0,98.99999998000001,2.5300000659831888e-08,0.10163339691133334,0.0003555507,0.000 MeV
-0.3375,-0.3,0.2,0.002327255,8.78e-06,38.0,100.0,2.5300000659831888e-08,0.015072079131666668,5.6862206666666675e-05,0.000 MeV
-0.3375,-0.283333333,0.2,0.00070334,2.58e-06,38.0,101.00000002,2.5300000659831888e-08,0.004555064286666667,1.670894e-05,0.000 MeV
-0.3375,-0.266666667,0.2,3.49e-05,1.25e-07,38.0,101.99999998000001,2.5300000659831888e-08,0.00022602403333333337,8.095416666666667e-07,0.000 MeV
-0.3375,-0.25,0.2,1.85e-07,6.69e-10,38.0,103.00000000000001,2.5300000659831888e-08,1.1981216666666669e-06,4.332667e-09,0.000 MeV
-0.3375,-0.233333333,0.2,2.41e-08,1.21e-10,38.0,104.00000002,2.5300000659831888e-08,1.5607963333333335e-07,7.836363333333334e-10,0.000 MeV
-0.3375,-0.216666667,0.2,0.0,0.0,38.0,104.99999998000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.3375,-0.2,0.2,0.0,0.0,38.0,106.00000000000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.3375,-0.183333333,0.2,0.0,0.0,38.0,107.00000002000002,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.3,-0.533333333,0.2,0.0,0.0,39.0,86.00000002000002,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.3,-0.516666667,0.2,0.0,0.0,39.0,86.99999998000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.3,-0.5,0.2,2.78e-09,1.39e-11,39.0,88.00000000000001,2.5300000659831888e-08,1.8004206666666668e-08,9.002103333333335e-11,0.000 MeV
-0.3,-0.483333334,0.2,2.76e-07,1.02e-09,39.0,88.99999996,2.5300000659831888e-08,1.7874680000000002e-06,6.605860000000001e-09,0.000 MeV
-0.3,-0.466666667,0.2,4.19e-06,1.13e-08,39.0,89.99999998000001,2.5300000659831888e-08,2.7135836666666667e-05,7.318256666666668e-08,0.000 MeV
-0.3,-0.45,0.2,2.92e-05,8.25e-08,39.0,91.00000000000001,2.5300000659831888e-08,0.00018910893333333337,5.342975e-07,0.000 MeV
-0.3,-0.433333333,0.2,0.014675883,5.09e-05,39.0,92.00000002000002,2.5300000659831888e-08,0.09504591026900001,0.0003296453666666667,0.000 MeV
-0.3,-0.416666666,0.2,0.017413447,4.66e-05,39.0,93.00000004,2.5300000659831888e-08,0.11277528725433333,0.0003017971333333334,0.000 MeV
-0.3,-0.4,0.2,0.047701436,0.000171707,39.0,94.00000000000001,2.5300000659831888e-08,0.3089304000146667,0.0011120317676666669,0.000 MeV
-0.3,-0.383333333,0.2,0.174481291,0.000455021,39.0,95.00000002000002,2.5300000659831888e-08,1.1299990009463334,0.002946867669666667,0.000 MeV
-0.3,-0.366666667,0.2,0.307785949,0.000536392,39.0,95.99999998,2.5300000659831888e-08,1.9933244010403337,0.0034738533893333336,0.000 MeV
-0.3,-0.35,0.2,0.512588656,0.000518295,39.0,97.0,2.5300000659831888e-08,3.319694999141334,0.0033566511850000006,0.000 MeV
-0.3,-0.333333333,0.2,0.396475547,0.000536693,39.0,98.00000002,2.5300000659831888e-08,2.567707800887667,0.003475802765666667,0.000 MeV
-0.3,-0.316666667,0.2,0.299113233,0.000540573,39.0,98.99999998000001,2.5300000659831888e-08,1.937157001319,0.0035009309390000008,0.000 MeV
-0.3,-0.3,0.2,0.086834842,0.000254345,39.0,100.0,2.5300000659831888e-08,0.5623713817393333,0.001647223001666667,0.000 MeV
-0.3,-0.283333333,0.2,0.030908307,0.000106018,39.0,101.00000002,2.5300000659831888e-08,0.20017249890100003,0.0006866079073333335,0.000 MeV
-0.3,-0.266666667,0.2,0.012015033,3.91e-05,39.0,101.99999998000001,2.5300000659831888e-08,0.07781335871900001,0.0002532246333333334,0.000 MeV
-0.3,-0.25,0.2,0.000359023,1.29e-06,39.0,103.00000000000001,2.5300000659831888e-08,0.0023251526223333333,8.35447e-06,0.000 MeV
-0.3,-0.233333333,0.2,4.4e-05,1.65e-07,39.0,104.00000002,2.5300000659831888e-08,0.0002849586666666667,1.068595e-06,0.000 MeV
-0.3,-0.216666667,0.2,2.33e-10,9.53e-13,39.0,104.99999998000001,2.5300000659831888e-08,1.508985666666667e-09,6.1719456666666676e-12,0.000 MeV
-0.3,-0.2,0.2,1.67e-12,8.35e-15,39.0,106.00000000000001,2.5300000659831888e-08,1.0815476666666667e-11,5.4077383333333345e-14,0.000 MeV
-0.3,-0.183333333,0.2,3.81e-18,1.91e-20,39.0,107.00000002000002,2.5300000659831888e-08,2.467483e-17,1.2369796666666668e-19,0.000 MeV
-0.3,-0.166666667,0.2,5.81e-24,2.9000000000000004e-26,39.0,107.99999998000001,2.5300000659831888e-08,3.7627496666666674e-23,1.8781366666666672e-25,0.000 MeV
-0.3,-0.15,0.2,4.29e-12,2.15e-14,39.0,109.00000000000001,2.5300000659831888e-08,2.7783470000000003e-11,1.3924116666666668e-13,0.000 MeV
-0.2625,-0.5,0.2,0.0,0.0,40.0,88.00000000000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.2625,-0.483333334,0.2,0.0,0.0,40.0,88.99999996,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.2625,-0.466666667,0.2,4.28e-10,1.78e-12,40.0,89.99999998000001,2.5300000659831888e-08,2.771870666666667e-09,1.1527873333333335e-11,0.000 MeV
-0.2625,-0.45,0.2,1.26e-09,6.32e-12,40.0,91.00000000000001,2.5300000659831888e-08,8.160180000000001e-09,4.093042666666667e-11,0.000 MeV
-0.2625,-0.433333333,0.2,5.35e-06,1.86e-08,40.0,92.00000002000002,2.5300000659831888e-08,3.4648383333333335e-05,1.2045980000000002e-07,0.000 MeV
-0.2625,-0.416666666,0.2,5.54e-05,2e-07,40.0,93.00000004,2.5300000659831888e-08,0.0003587888666666667,1.2952666666666667e-06,0.000 MeV
-0.2625,-0.4,0.2,0.000609175,2.3e-06,40.0,94.00000000000001,2.5300000659831888e-08,0.003945220358333334,1.4895566666666668e-05,0.000 MeV
-0.2625,-0.383333333,0.2,0.022354655,8.19e-05,40.0,95.00000002000002,2.5300000659831888e-08,0.1447761973316667,0.0005304117000000001,0.000 MeV
-0.2625,-0.366666667,0.2,0.050637094,0.000168368,40.0,95.99999998,2.5300000659831888e-08,0.32794269977533336,0.0010904072906666668,0.000 MeV
-0.2625,-0.35,0.2,0.14514642,0.000372471,40.0,97.0,2.5300000659831888e-08,0.9400165980600002,0.002412246353,0.000 MeV
-0.2625,-0.333333333,0.2,0.380586186,0.00050763,40.0,98.00000002,2.5300000659831888e-08,2.4648030025980003,0.0032875810900000004,0.000 MeV
-0.2625,-0.316666667,0.2,0.566987647,0.000535372,40.0,98.99999998000001,2.5300000659831888e-08,3.672000997854334,0.003467247529333334,0.000 MeV
-0.2625,-0.3,0.2,0.771807247,0.000330957,40.0,100.0,2.5300000659831888e-08,4.998481000654334,0.002143387851,0.000 MeV
-0.2625,-0.283333333,0.2,0.442226774,0.000485111,40.0,101.00000002,2.5300000659831888e-08,2.8640079973486667,0.003141740539666667,0.000 MeV
-0.2625,-0.266666667,0.2,0.253908796,0.000372115,40.0,101.99999998000001,2.5300000659831888e-08,1.6443979991613336,0.0024099407783333337,0.000 MeV
-0.2625,-0.25,0.2,0.063095208,0.000180232,40.0,103.00000000000001,2.5300000659831888e-08,0.40862559874400006,0.0011672425093333335,0.000 MeV
-0.2625,-0.233333333,0.2,0.016610788,5.74e-05,40.0,104.00000002,2.5300000659831888e-08,0.10757700001733335,0.00037174153333333337,0.000 MeV
-0.2625,-0.216666667,0.2,0.006364944,2.54e-05,40.0,104.99999998000001,2.5300000659831888e-08,0.041221498992000005,0.0001644988666666667,0.000 MeV
-0.2625,-0.2,0.2,2.98e-06,1.37e-08,40.0,106.00000000000001,2.5300000659831888e-08,1.9299473333333333e-05,8.872576666666667e-08,0.000 MeV
-0.2625,-0.183333333,0.2,4.74e-09,1.88e-11,40.0,107.00000002000002,2.5300000659831888e-08,3.0697820000000003e-08,1.2175506666666666e-10,0.000 MeV
-0.2625,-0.166666667,0.2,7.49e-13,2.84e-15,40.0,107.99999998000001,2.5300000659831888e-08,4.850773666666668e-12,1.8392786666666668e-14,0.000 MeV
-0.2625,-0.15,0.2,1.14e-07,5.68e-10,40.0,109.00000000000001,2.5300000659831888e-08,7.383020000000001e-07,3.6785573333333336e-09,0.000 MeV
-0.2625,-0.133333333,0.2,1.24e-09,6.19e-12,40.0,110.00000002000002,2.5300000659831888e-08,8.030653333333335e-09,4.0088503333333336e-11,0.000 MeV
-0.2625,-0.116666667,0.2,1.06e-13,5.28e-16,40.0,110.99999998,2.5300000659831888e-08,6.864913333333334e-13,3.4195040000000005e-15,0.000 MeV
-0.2625,-0.1,0.2,2.02e-14,1.01e-16,40.0,112.0,2.5300000659831888e-08,1.3082193333333333e-13,6.541096666666667e-16,0.000 MeV
-0.225,-0.466666667,0.2,0.0,0.0,41.0,89.99999998000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.225,-0.45,0.2,0.0,0.0,41.0,91.00000000000001,2.5300000659831888e-08,0.0,0.0,0.000 MeV
-0.225,-0.433333333,0.2,7.4e-09,3.69e-11,41.0,92.00000002000002,2.5300000659831888e-08,4.7924866666666676e-08,2.3897670000000007e-10,0.000 MeV
