A_physical,E_physical,Yield_pred
110.99999998,6.0,0.49117142
110.99999998,7.0,0.72679156
110.99999998,8.0,0.9807895
110.99999998,9.0,1.2170652
110.99999998,10.0,1.3207798
110.99999998,11.0,1.3345723
110.99999998,12.0,1.3465765
110.99999998,13.0,1.366227
110.99999998,14.0,1.370605
112.0,0.0,0.027967567
112.0,1.0,0.03324659
112.0,2.0,0.047592733
112.0,3.0,0.076248445
112.0,4.0,0.10795394
112.0,5.0,0.156927
112.0,6.0,0.22970603
112.0,7.0,0.3141177
112.0,8.0,0.39979294
112.0,9.0,0.5056665
112.0,10.0,0.6465781
112.0,11.0,0.78246945
112.0,12.0,0.94365317
112.0,13.0,1.1215261
112.0,14.0,1.288873
113.00000002000002,0.0,0.018294156
113.00000002000002,1.0,0.0239067
113.00000002000002,2.0,0.027608903
113.00000002000002,3.0,0.03353505
113.00000002000002,4.0,0.054654825
113.00000002000002,5.0,0.11862319
113.00000002000002,6.0,0.25616702
113.00000002000002,7.0,0.44937554
113.00000002000002,8.0,0.6015322
113.00000002000002,9.0,0.73540413
113.00000002000002,10.0,0.8783535
113.00000002000002,11.0,0.993846
113.00000002000002,12.0,1.09374
113.00000002000002,13.0,1.1937336
113.00000002000002,14.0,1.2820154
113.99999998000001,0.0,0.016929086
113.99999998000001,1.0,0.0228263
113.99999998000001,2.0,0.029599337
113.99999998000001,3.0,0.0436086
113.99999998000001,4.0,0.08104688
113.99999998000001,5.0,0.13213718
113.99999998000001,6.0,0.20150416
113.99999998000001,7.0,0.2889595
113.99999998000001,8.0,0.38014913
113.99999998000001,9.0,0.45090094
113.99999998000001,10.0,0.5158874
113.99999998000001,11.0,0.6001211
113.99999998000001,12.0,0.68327755
113.99999998000001,13.0,0.76525307
113.99999998000001,14.0,0.85471886
115.0,0.0,0.019835228
115.0,1.0,0.03957379
115.0,2.0,0.052984517
115.0,3.0,0.05784594
115.0,4.0,0.090167806
115.0,5.0,0.12284444
115.0,6.0,0.13886899
115.0,7.0,0.21301283
115.0,8.0,0.27356458
115.0,9.0,0.30064502
115.0,10.0,0.32816595
115.0,11.0,0.35234478
115.0,12.0,0.37436792
115.0,13.0,0.40042242
115.0,14.0,0.4324074
116.00000002,0.0,0.01974687
116.00000002,1.0,0.03293807
116.00000002,2.0,0.04482138
116.00000002,3.0,0.057661828
116.00000002,4.0,0.07843985
116.00000002,5.0,0.1364504
116.00000002,6.0,0.16833267
116.00000002,7.0,0.20591868
116.00000002,8.0,0.3061643
116.00000002,9.0,0.40893546
116.00000002,10.0,0.49099267
116.00000002,11.0,0.5648003
116.00000002,12.0,0.63006353
116.00000002,13.0,0.69040895
116.00000002,14.0,0.738445
116.99999998000001,0.0,0.026165288
116.99999998000001,1.0,0.03964847
116.99999998000001,2.0,0.046856597
116.99999998000001,3.0,0.06892092
116.99999998000001,4.0,0.10762797
116.99999998000001,5.0,0.16077851
116.99999998000001,6.0,0.20748207
116.99999998000001,7.0,0.23917763
116.99999998000001,8.0,0.2770433
116.99999998000001,9.0,0.33320284
116.99999998000001,10.0,0.40760258
116.99999998000001,11.0,0.5059464
116.99999998000001,12.0,0.6029074
116.99999998000001,13.0,0.6676329
116.99999998000001,14.0,0.72508395
118.0,0.0,0.015088332
118.0,1.0,0.0306754
118.0,2.0,0.058357794
118.0,3.0,0.08137079
118.0,4.0,0.09678096
118.0,5.0,0.10536518
118.0,6.0,0.11071709
118.0,7.0,0.11387502
118.0,8.0,0.12365572
118.0,9.0,0.14463471
118.0,10.0,0.18636036
118.0,11.0,0.27319902
118.0,12.0,0.39598367
118.0,13.0,0.49638644
118.0,14.0,0.5802172
119.00000002,0.0,0.014815208
119.00000002,1.0,0.022052815
119.00000002,2.0,0.03543781
119.00000002,3.0,0.05472281
119.00000002,4.0,0.075420246
119.00000002,5.0,0.09110638
119.00000002,6.0,0.101453304
119.00000002,7.0,0.10579797
119.00000002,8.0,0.12509605
119.00000002,9.0,0.16675292
119.00000002,10.0,0.23744166
119.00000002,11.0,0.35356185
119.00000002,12.0,0.4840316
119.00000002,13.0,0.60465944
119.00000002,14.0,0.71109563
119.99999998000001,0.0,0.016771708
119.99999998000001,1.0,0.028231956
119.99999998000001,2.0,0.04865757
119.99999998000001,3.0,0.07545395
119.99999998000001,4.0,0.08970005
119.99999998000001,5.0,0.10350699
119.99999998000001,6.0,0.12017396
119.99999998000001,7.0,0.14189197
119.99999998000001,8.0,0.18792659
119.99999998000001,9.0,0.27306187
119.99999998000001,10.0,0.39468625
119.99999998000001,11.0,0.5333083
119.99999998000001,12.0,0.6672672
119.99999998000001,13.0,0.78984714
119.99999998000001,14.0,0.8778874
121.0,0.0,0.023902105
121.0,1.0,0.03139524
121.0,2.0,0.035164196
