Z_physical,A_physical,E_physical,E_norm,Yield_pred
36.00000000000001,95.00000002000002,5.0,0.2714285711962245,0.03250935
36.00000000000001,95.00000002000002,6.0,0.28571428550775513,0.033603437
36.00000000000001,95.00000002000002,7.0,0.2999999998192857,0.034523144
36.00000000000001,95.00000002000002,8.0,0.31428571413081635,0.034750007
36.00000000000001,95.00000002000002,9.0,0.328571428442347,0.034220707
36.00000000000001,95.00000002000002,10.0,0.3428571427538776,0.03301468
36.00000000000001,95.00000002000002,11.0,0.35714285706540816,0.031276945
36.00000000000001,95.00000002000002,12.0,0.3714285713769388,0.028892552
36.00000000000001,95.00000002000002,13.0,0.38571428568846944,0.025873445
36.00000000000001,95.00000002000002,14.0,0.4,0.022768652
36.00000000000001,95.99999998,0.0,0.19999999963857143,0.0023139627
36.00000000000001,95.99999998,1.0,0.21428571395010204,0.0024347089
36.00000000000001,95.99999998,2.0,0.22857142826163265,0.0025146701
36.00000000000001,95.99999998,3.0,0.24285714257316326,0.0025678508
36.00000000000001,95.99999998,4.0,0.2571428568846939,0.002614825
36.00000000000001,95.99999998,5.0,0.2714285711962245,0.0026713817
36.00000000000001,95.99999998,6.0,0.28571428550775513,0.002719712
36.00000000000001,95.99999998,7.0,0.2999999998192857,0.0026426148
36.00000000000001,95.99999998,8.0,0.31428571413081635,0.0022729686
36.00000000000001,95.99999998,9.0,0.328571428442347,0.0018547387
36.00000000000001,95.99999998,10.0,0.3428571427538776,0.0016841006
36.00000000000001,95.99999998,11.0,0.35714285706540816,0.0017263234
36.00000000000001,95.99999998,12.0,0.3714285713769388,0.0018487145
36.00000000000001,95.99999998,13.0,0.38571428568846944,0.001953774
36.00000000000001,95.99999998,14.0,0.4,0.0020347133
36.00000000000001,97.0,0.0,0.19999999963857143,0.00011351195
36.00000000000001,97.0,1.0,0.21428571395010204,0.00013192244
36.00000000000001,97.0,2.0,0.22857142826163265,0.00015099283
36.00000000000001,97.0,3.0,0.24285714257316326,0.000169765
36.00000000000001,97.0,4.0,0.2571428568846939,0.00018744657
36.00000000000001,97.0,5.0,0.2714285711962245,0.00020346206
36.00000000000001,97.0,6.0,0.28571428550775513,0.00021746712
36.00000000000001,97.0,7.0,0.2999999998192857,0.00022965466
36.00000000000001,97.0,8.0,0.31428571413081635,0.00024077065
36.00000000000001,97.0,9.0,0.328571428442347,0.00025008566
36.00000000000001,97.0,10.0,0.3428571427538776,0.00024798408
36.00000000000001,97.0,11.0,0.35714285706540816,0.00021704442
36.00000000000001,97.0,12.0,0.3714285713769388,0.00016637833
36.00000000000001,97.0,13.0,0.38571428568846944,0.00013176538
36.00000000000001,97.0,14.0,0.4,0.000119705815
36.00000000000001,98.00000002,0.0,0.19999999963857143,1.2142166e-06
36.00000000000001,98.00000002,1.0,0.21428571395010204,1.4882829e-06
36.00000000000001,98.00000002,2.0,0.22857142826163265,1.8543168e-06
36.00000000000001,98.00000002,3.0,0.24285714257316326,2.328404e-06
36.00000000000001,98.00000002,4.0,0.2571428568846939,2.9291164e-06
36.00000000000001,98.00000002,5.0,0.2714285711962245,3.6639703e-06
36.00000000000001,98.00000002,6.0,0.28571428550775513,4.50879e-06
36.00000000000001,98.00000002,7.0,0.2999999998192857,5.383545e-06
36.00000000000001,98.00000002,8.0,0.31428571413081635,6.1611086e-06
36.00000000000001,98.00000002,9.0,0.328571428442347,6.728229e-06
36.00000000000001,98.00000002,10.0,0.3428571427538776,7.02364e-06
36.00000000000001,98.00000002,11.0,0.35714285706540816,7.0174274e-06
36.00000000000001,98.00000002,12.0,0.3714285713769388,6.738224e-06
36.00000000000001,98.00000002,13.0,0.38571428568846944,6.3233333e-06
36.00000000000001,98.00000002,14.0,0.4,6.0185016e-06
36.00000000000001,98.99999998000001,0.0,0.19999999963857143,3.4166902e-08
36.00000000000001,98.99999998000001,1.0,0.21428571395010204,3.9425487e-08
36.00000000000001,98.99999998000001,2.0,0.22857142826163265,4.6921503e-08
36.00000000000001,98.99999998000001,3.0,0.24285714257316326,5.736133e-08
36.00000000000001,98.99999998000001,4.0,0.2571428568846939,7.069205e-08
36.00000000000001,98.99999998000001,5.0,0.2714285711962245,8.640538e-08
36.00000000000001,98.99999998000001,6.0,0.28571428550775513,1.03676356e-07
36.00000000000001,98.99999998000001,7.0,0.2999999998192857,1.2131507e-07
36.00000000000001,98.99999998000001,8.0,0.31428571413081635,1.3799578e-07
36.00000000000001,98.99999998000001,9.0,0.328571428442347,1.5337679e-07
36.00000000000001,98.99999998000001,10.0,0.3428571427538776,1.6913526e-07
36.00000000000001,98.99999998000001,11.0,0.35714285706540816,1.8755992e-07
36.00000000000001,98.99999998000001,12.0,0.3714285713769388,2.0984527e-07
36.00000000000001,98.99999998000001,13.0,0.38571428568846944,2.3602682e-07
36.00000000000001,98.99999998000001,14.0,0.4,2.6726946e-07
36.00000000000001,100.0,0.0,0.19999999963857143,2.3363486e-10
36.00000000000001,100.0,1.0,0.21428571395010204,2.8650768e-10
36.00000000000001,100.0,2.0,0.22857142826163265,8.267342e-10
36.00000000000001,100.0,3.0,0.24285714257316326,2.0721755e-09
36.00000000000001,100.0,4.0,0.2571428568846939,3.1806355e-09
36.00000000000001,100.0,5.0,0.2714285711962245,2.9911953e-09
36.00000000000001,100.0,6.0,0.28571428550775513,2.517951e-09
36.00000000000001,100.0,7.0,0.2999999998192857,2.5174631e-09
36.00000000000001,100.0,8.0,0.31428571413081635,3.0792968e-09
36.00000000000001,100.0,9.0,0.328571428442347,3.984326e-09
36.00000000000001,100.0,10.0,0.3428571427538776,5.13494e-09
36.00000000000001,100.0,11.0,0.35714285706540816,6.483367e-09
36.00000000000001,100.0,12.0,0.3714285713769388,8.019598e-09
36.00000000000001,100.0,13.0,0.38571428568846944,9.827464e-09
36.00000000000001,100.0,14.0,0.4,1.2092448e-08
36.00000000000001,101.00000002,0.0,0.19999999963857143,1.743408e-11
36.00000000000001,101.00000002,1.0,0.21428571395010204,2.1227173e-11
36.00000000000001,101.00000002,2.0,0.22857142826163265,2.2094533e-11
36.00000000000001,101.00000002,3.0,0.24285714257316326,1.6711871e-11
36.00000000000001,101.00000002,4.0,0.2571428568846939,1.07621915e-11
36.00000000000001,101.00000002,5.0,0.2714285711962245,6.9674136e-12
36.00000000000001,101.00000002,6.0,0.28571428550775513,4.2322513e-12
36.00000000000001,101.00000002,7.0,0.2999999998192857,2.7525111e-12
36.00000000000001,101.00000002,8.0,0.31428571413081635,2.9753671e-12
36.00000000000001,101.00000002,9.0,0.328571428442347,3.534637e-12
36.00000000000001,101.00000002,10.0,0.3428571427538776,1.4819975e-12
36.00000000000001,101.00000002,11.0,0.35714285706540816,-6.801013e-13
36.00000000000001,101.00000002,12.0,0.3714285713769388,-2.4269015e-13
36.00000000000001,101.00000002,13.0,0.38571428568846944,3.859772e-12
36.00000000000001,101.00000002,14.0,0.4,1.9271189e-11
36.00000000000001,101.99999998000001,0.0,0.19999999963857143,3.577486e-12
36.00000000000001,101.99999998000001,1.0,0.21428571395010204,3.8074964e-12
36.00000000000001,101.99999998000001,2.0,0.22857142826163265,3.7475127e-12
36.00000000000001,101.99999998000001,3.0,0.24285714257316326,3.4363957e-12
36.00000000000001,101.99999998000001,4.0,0.2571428568846939,3.0263754e-12
36.00000000000001,101.99999998000001,5.0,0.2714285711962245,2.615588e-12
36.00000000000001,101.99999998000001,6.0,0.28571428550775513,2.1889279e-12
36.00000000000001,101.99999998000001,7.0,0.2999999998192857,1.8951839e-12
36.00000000000001,101.99999998000001,8.0,0.31428571413081635,2.10981e-12
36.00000000000001,101.99999998000001,9.0,0.328571428442347,3.4126324e-12
36.00000000000001,101.99999998000001,10.0,0.3428571427538776,6.0586796e-12
36.00000000000001,101.99999998000001,11.0,0.35714285706540816,9.792109e-12
36.00000000000001,101.99999998000001,12.0,0.3714285713769388,1.0310959e-11
36.00000000000001,101.99999998000001,13.0,0.38571428568846944,5.7324705e-12
36.00000000000001,101.99999998000001,14.0,0.4,3.877673e-12
37.0,80.99999998,0.0,0.19999999963857143,2.8304156e-12
37.0,80.99999998,1.0,0.21428571395010204,3.397422e-12
37.0,80.99999998,2.0,0.22857142826163265,4.1610495e-12
37.0,80.99999998,3.0,0.24285714257316326,4.9025397e-12
37.0,80.99999998,4.0,0.2571428568846939,5.5483235e-12
37.0,80.99999998,5.0,0.2714285711962245,6.1865244e-12
37.0,80.99999998,6.0,0.28571428550775513,6.9849903e-12
37.0,80.99999998,7.0,0.2999999998192857,8.173376e-12
37.0,80.99999998,8.0,0.31428571413081635,1.00318885e-11
37.0,80.99999998,9.0,0.328571428442347,1.2832644e-11
37.0,80.99999998,10.0,0.3428571427538776,1.614545e-11
37.0,80.99999998,11.0,0.35714285706540816,1.8683985e-11
37.0,80.99999998,12.0,0.3714285713769388,1.9294098e-11
37.0,80.99999998,13.0,0.38571428568846944,1.7989802e-11
37.0,80.99999998,14.0,0.4,1.6986463e-11
37.0,82.0,0.0,0.19999999963857143,6.8251984e-12
37.0,82.0,1.0,0.21428571395010204,8.323763e-12
37.0,82.0,2.0,0.22857142826163265,9.319964e-12
37.0,82.0,3.0,0.24285714257316326,9.76969e-12
37.0,82.0,4.0,0.2571428568846939,1.0119885e-11
37.0,82.0,5.0,0.2714285711962245,1.0723584e-11
37.0,82.0,6.0,0.28571428550775513,1.1672571e-11
37.0,82.0,7.0,0.2999999998192857,1.2977476e-11
37.0,82.0,8.0,0.31428571413081635,1.4715585e-11
37.0,82.0,9.0,0.328571428442347,1.6876105e-11
37.0,82.0,10.0,0.3428571427538776,1.9219676e-11
37.0,82.0,11.0,0.35714285706540816,2.2102124e-11
37.0,82.0,12.0,0.3714285713769388,2.8685332e-11
37.0,82.0,13.0,0.38571428568846944,5.5563085e-11
37.0,82.0,14.0,0.4,2.408405e-10
37.0,83.00000002,0.0,0.19999999963857143,1.4823329e-10
37.0,83.00000002,1.0,0.21428571395010204,1.4425677e-10
37.0,83.00000002,2.0,0.22857142826163265,1.3488104e-10
37.0,83.00000002,3.0,0.24285714257316326,1.2573903e-10
37.0,83.00000002,4.0,0.2571428568846939,1.2090554e-10
37.0,83.00000002,5.0,0.2714285711962245,1.243404e-10
37.0,83.00000002,6.0,0.28571428550775513,1.4045859e-10
37.0,83.00000002,7.0,0.2999999998192857,1.770486e-10
37.0,83.00000002,8.0,0.31428571413081635,2.5851896e-10
37.0,83.00000002,9.0,0.328571428442347,4.6330867e-10
37.0,83.00000002,10.0,0.3428571427538776,1.120826e-09
37.0,83.00000002,11.0,0.35714285706540816,4.1473065e-09
37.0,83.00000002,12.0,0.3714285713769388,2.2145406e-08
37.0,83.00000002,13.0,0.38571428568846944,1.1484551e-07
37.0,83.00000002,14.0,0.4,3.906335e-07
37.0,83.99999998000001,0.0,0.19999999963857143,9.867602e-08
37.0,83.99999998000001,1.0,0.21428571395010204,1.1057718e-07
37.0,83.99999998000001,2.0,0.22857142826163265,1.0907106e-07
37.0,83.99999998000001,3.0,0.24285714257316326,9.827539e-08
37.0,83.99999998000001,4.0,0.2571428568846939,8.668943e-08
37.0,83.99999998000001,5.0,0.2714285711962245,8.104356e-08
37.0,83.99999998000001,6.0,0.28571428550775513,8.586571e-08
37.0,83.99999998000001,7.0,0.2999999998192857,1.0827052e-07
37.0,83.99999998000001,8.0,0.31428571413081635,1.6441803e-07
37.0,83.99999998000001,9.0,0.328571428442347,2.7590272e-07
37.0,83.99999998000001,10.0,0.3428571427538776,4.4400576e-07
37.0,83.99999998000001,11.0,0.35714285706540816,6.494847e-07
37.0,83.99999998000001,12.0,0.3714285713769388,9.89606e-07
37.0,83.99999998000001,13.0,0.38571428568846944,2.1761095e-06
37.0,83.99999998000001,14.0,0.4,8.794593e-06
37.0,85.0,0.0,0.19999999963857143,6.5565587e-07
37.0,85.0,1.0,0.21428571395010204,1.2186226e-06
37.0,85.0,2.0,0.22857142826163265,2.2191668e-06
37.0,85.0,3.0,0.24285714257316326,3.8057358e-06
37.0,85.0,4.0,0.2571428568846939,6.0059924e-06
37.0,85.0,5.0,0.2714285711962245,8.901728e-06
37.0,85.0,6.0,0.28571428550775513,1.2661198e-05
37.0,85.0,7.0,0.2999999998192857,1.7369002e-05
37.0,85.0,8.0,0.31428571413081635,2.279869e-05
37.0,85.0,9.0,0.328571428442347,2.8198347e-05
37.0,85.0,10.0,0.3428571427538776,3.3095064e-05
37.0,85.0,11.0,0.35714285706540816,4.035423e-05
37.0,85.0,12.0,0.3714285713769388,6.317469e-05
37.0,85.0,13.0,0.38571428568846944,0.00013408205
37.0,85.0,14.0,0.4,0.00031588096
37.0,86.00000002000002,0.0,0.19999999963857143,6.0112237e-05
37.0,86.00000002000002,1.0,0.21428571395010204,7.4189265e-05
37.0,86.00000002000002,2.0,0.22857142826163265,9.085704e-05
37.0,86.00000002000002,3.0,0.24285714257316326,0.00011152265
37.0,86.00000002000002,4.0,0.2571428568846939,0.00013784718
37.0,86.00000002000002,5.0,0.2714285711962245,0.00017052944
37.0,86.00000002000002,6.0,0.28571428550775513,0.00020937901
37.0,86.00000002000002,7.0,0.2999999998192857,0.00025409617
37.0,86.00000002000002,8.0,0.31428571413081635,0.00030510593
37.0,86.00000002000002,9.0,0.328571428442347,0.00035822796
37.0,86.00000002000002,10.0,0.3428571427538776,0.00039752558
37.0,86.00000002000002,11.0,0.35714285706540816,0.00042643803
37.0,86.00000002000002,12.0,0.3714285713769388,0.00045952236
37.0,86.00000002000002,13.0,0.38571428568846944,0.0005968077
37.0,86.00000002000002,14.0,0.4,0.0009083256
37.0,86.99999998000001,0.0,0.19999999963857143,0.017177498
37.0,86.99999998000001,1.0,0.21428571395010204,0.016326167
37.0,86.99999998000001,2.0,0.22857142826163265,0.014603908
37.0,86.99999998000001,3.0,0.24285714257316326,0.012949763
37.0,86.99999998000001,4.0,0.2571428568846939,0.012083732
37.0,86.99999998000001,5.0,0.2714285711962245,0.011544874
37.0,86.99999998000001,6.0,0.28571428550775513,0.010258659
37.0,86.99999998000001,7.0,0.2999999998192857,0.010202322
37.0,86.99999998000001,8.0,0.31428571413081635,0.011903909
37.0,86.99999998000001,9.0,0.328571428442347,0.01424763
37.0,86.99999998000001,10.0,0.3428571427538776,0.016832668
37.0,86.99999998000001,11.0,0.35714285706540816,0.019397479
37.0,86.99999998000001,12.0,0.3714285713769388,0.021716647
37.0,86.99999998000001,13.0,0.38571428568846944,0.023825256
37.0,86.99999998000001,14.0,0.4,0.025981706
37.0,88.00000000000001,0.0,0.19999999963857143,0.08726387
37.0,88.00000000000001,1.0,0.21428571395010204,0.083136775
37.0,88.00000000000001,2.0,0.22857142826163265,0.07536922
37.0,88.00000000000001,3.0,0.24285714257316326,0.07683233
37.0,88.00000000000001,4.0,0.2571428568846939,0.098466896
37.0,88.00000000000001,5.0,0.2714285711962245,0.1390909
37.0,88.00000000000001,6.0,0.28571428550775513,0.15610607
37.0,88.00000000000001,7.0,0.2999999998192857,0.15171506
37.0,88.00000000000001,8.0,0.31428571413081635,0.1545178
37.0,88.00000000000001,9.0,0.328571428442347,0.16657174
37.0,88.00000000000001,10.0,0.3428571427538776,0.18163262
37.0,88.00000000000001,11.0,0.35714285706540816,0.19437122
37.0,88.00000000000001,12.0,0.3714285713769388,0.2018224
37.0,88.00000000000001,13.0,0.38571428568846944,0.20405985
37.0,88.00000000000001,14.0,0.4,0.20395114
37.0,88.99999996,0.0,0.19999999963857143,0.21996726
37.0,88.99999996,1.0,0.21428571395010204,0.31647694
37.0,88.99999996,2.0,0.22857142826163265,0.41954288
37.0,88.99999996,3.0,0.24285714257316326,0.44569856
37.0,88.99999996,4.0,0.2571428568846939,0.4358203
37.0,88.99999996,5.0,0.2714285711962245,0.44449458
37.0,88.99999996,6.0,0.28571428550775513,0.47575238
37.0,88.99999996,7.0,0.2999999998192857,0.5176143
37.0,88.99999996,8.0,0.31428571413081635,0.5601563
37.0,88.99999996,9.0,0.328571428442347,0.5978335
37.0,88.99999996,10.0,0.3428571427538776,0.62619656
37.0,88.99999996,11.0,0.35714285706540816,0.6399453
37.0,88.99999996,12.0,0.3714285713769388,0.63588756
37.0,88.99999996,13.0,0.38571428568846944,0.6126068
37.0,88.99999996,14.0,0.4,0.57029873
37.0,89.99999998000001,0.0,0.19999999963857143,1.313398
37.0,89.99999998000001,1.0,0.21428571395010204,1.4413128
37.0,89.99999998000001,2.0,0.22857142826163265,1.5546985
37.0,89.99999998000001,3.0,0.24285714257316326,1.6396825
37.0,89.99999998000001,4.0,0.2571428568846939,1.6716088
37.0,89.99999998000001,5.0,0.2714285711962245,1.6378042
37.0,89.99999998000001,6.0,0.28571428550775513,1.5667524
37.0,89.99999998000001,7.0,0.2999999998192857,1.4983721
37.0,89.99999998000001,8.0,0.31428571413081635,1.4486187
37.0,89.99999998000001,9.0,0.328571428442347,1.4132313
37.0,89.99999998000001,10.0,0.3428571427538776,1.3758472
37.0,89.99999998000001,11.0,0.35714285706540816,1.3124329
37.0,89.99999998000001,12.0,0.3714285713769388,1.1979077
37.0,89.99999998000001,13.0,0.38571428568846944,1.0193416
37.0,89.99999998000001,14.0,0.4,0.80976856
37.0,91.00000000000001,0.0,0.19999999963857143,2.3676682
37.0,91.00000000000001,1.0,0.21428571395010204,2.7011638
37.0,91.00000000000001,2.0,0.22857142826163265,2.9074051
37.0,91.00000000000001,3.0,0.24285714257316326,2.9090388
37.0,91.00000000000001,4.0,0.2571428568846939,2.7148497
37.0,91.00000000000001,5.0,0.2714285711962245,2.4831457
37.0,91.00000000000001,6.0,0.28571428550775513,2.3449385
37.0,91.00000000000001,7.0,0.2999999998192857,2.330627
37.0,91.00000000000001,8.0,0.31428571413081635,2.406841
37.0,91.00000000000001,9.0,0.328571428442347,2.4933589
37.0,91.00000000000001,10.0,0.3428571427538776,2.4928439
37.0,91.00000000000001,11.0,0.35714285706540816,2.377555
37.0,91.00000000000001,12.0,0.3714285713769388,2.1522963
37.0,91.00000000000001,13.0,0.38571428568846944,1.8443632
37.0,91.00000000000001,14.0,0.4,1.5250999
37.0,92.00000002000002,0.0,0.19999999963857143,3.628368
37.0,92.00000002000002,1.0,0.21428571395010204,3.918642
37.0,92.00000002000002,2.0,0.22857142826163265,4.1159534
37.0,92.00000002000002,3.0,0.24285714257316326,4.122354
37.0,92.00000002000002,4.0,0.2571428568846939,3.911852
37.0,92.00000002000002,5.0,0.2714285711962245,3.7040715
37.0,92.00000002000002,6.0,0.28571428550775513,3.6216195
37.0,92.00000002000002,7.0,0.2999999998192857,3.6704602
37.0,92.00000002000002,8.0,0.31428571413081635,3.7927752
37.0,92.00000002000002,9.0,0.328571428442347,3.8743289
37.0,92.00000002000002,10.0,0.3428571427538776,3.8320134
37.0,92.00000002000002,11.0,0.35714285706540816,3.7102883
37.0,92.00000002000002,12.0,0.3714285713769388,3.5503078
37.0,92.00000002000002,13.0,0.38571428568846944,3.3502572
37.0,92.00000002000002,14.0,0.4,3.15876
37.0,93.00000004,0.0,0.19999999963857143,3.2153883
37.0,93.00000004,1.0,0.21428571395010204,3.5796325
37.0,93.00000004,2.0,0.22857142826163265,3.812685
37.0,93.00000004,3.0,0.24285714257316326,3.931413
37.0,93.00000004,4.0,0.2571428568846939,3.9943879
37.0,93.00000004,5.0,0.2714285711962245,4.015779
37.0,93.00000004,6.0,0.28571428550775513,3.9888496
37.0,93.00000004,7.0,0.2999999998192857,3.9085555
37.0,93.00000004,8.0,0.31428571413081635,3.7703333
37.0,93.00000004,9.0,0.328571428442347,3.5701797
37.0,93.00000004,10.0,0.3428571427538776,3.3159366
37.0,93.00000004,11.0,0.35714285706540816,3.033474
37.0,93.00000004,12.0,0.3714285713769388,2.7579083
37.0,93.00000004,13.0,0.38571428568846944,2.522557
37.0,93.00000004,14.0,0.4,2.3469186
37.0,94.00000000000001,0.0,0.19999999963857143,1.8110662
37.0,94.00000000000001,1.0,0.21428571395010204,1.98268
37.0,94.00000000000001,2.0,0.22857142826163265,2.1680896
37.0,94.00000000000001,3.0,0.24285714257316326,2.3112488
37.0,94.00000000000001,4.0,0.2571428568846939,2.3980913
37.0,94.00000000000001,5.0,0.2714285711962245,2.4315403
37.0,94.00000000000001,6.0,0.28571428550775513,2.414
37.0,94.00000000000001,7.0,0.2999999998192857,2.3442512
37.0,94.00000000000001,8.0,0.31428571413081635,2.223083
37.0,94.00000000000001,9.0,0.328571428442347,2.0571966
37.0,94.00000000000001,10.0,0.3428571427538776,1.8659867
37.0,94.00000000000001,11.0,0.35714285706540816,1.669975
37.0,94.00000000000001,12.0,0.3714285713769388,1.4842145
37.0,94.00000000000001,13.0,0.38571428568846944,1.3155478
37.0,94.00000000000001,14.0,0.4,1.1712502
37.0,95.00000002000002,0.0,0.19999999963857143,0.8045682
37.0,95.00000002000002,1.0,0.21428571395010204,0.8740634
37.0,95.00000002000002,2.0,0.22857142826163265,0.9349675
37.0,95.00000002000002,3.0,0.24285714257316326,0.95909375
37.0,95.00000002000002,4.0,0.2571428568846939,0.96563536
37.0,95.00000002000002,5.0,0.2714285711962245,0.9684522
37.0,95.00000002000002,6.0,0.28571428550775513,0.966978
37.0,95.00000002000002,7.0,0.2999999998192857,0.95833135
37.0,95.00000002000002,8.0,0.31428571413081635,0.9421247
37.0,95.00000002000002,9.0,0.328571428442347,0.9193124
37.0,95.00000002000002,10.0,0.3428571427538776,0.8886915
37.0,95.00000002000002,11.0,0.35714285706540816,0.84599376
37.0,95.00000002000002,12.0,0.3714285713769388,0.77859175
37.0,95.00000002000002,13.0,0.38571428568846944,0.6917252
37.0,95.00000002000002,14.0,0.4,0.6064081
37.0,95.99999998,0.0,0.19999999963857143,0.30833083
37.0,95.99999998,1.0,0.21428571395010204,0.352626
37.0,95.99999998,2.0,0.22857142826163265,0.39310017
37.0,95.99999998,3.0,0.24285714257316326,0.42069086
37.0,95.99999998,4.0,0.2571428568846939,0.4339221
37.0,95.99999998,5.0,0.2714285711962245,0.43752185
37.0,95.99999998,6.0,0.28571428550775513,0.4353027
37.0,95.99999998,7.0,0.2999999998192857,0.42992377
37.0,95.99999998,8.0,0.31428571413081635,0.42312622
37.0,95.99999998,9.0,0.328571428442347,0.41384214
37.0,95.99999998,10.0,0.3428571427538776,0.39599195
37.0,95.99999998,11.0,0.35714285706540816,0.36360496
37.0,95.99999998,12.0,0.3714285713769388,0.31929645
37.0,95.99999998,13.0,0.38571428568846944,0.27403465
37.0,95.99999998,14.0,0.4,0.23657647
37.0,97.0,0.0,0.19999999963857143,0.04141933
37.0,97.0,1.0,0.21428571395010204,0.05282
37.0,97.0,2.0,0.22857142826163265,0.06511806
37.0,97.0,3.0,0.24285714257316326,0.075989224
37.0,97.0,4.0,0.2571428568846939,0.08378761
37.0,97.0,5.0,0.2714285711962245,0.08835326
37.0,97.0,6.0,0.28571428550775513,0.0901853
37.0,97.0,7.0,0.2999999998192857,0.08973431
37.0,97.0,8.0,0.31428571413081635,0.08752759
37.0,97.0,9.0,0.328571428442347,0.08421702
37.0,97.0,10.0,0.3428571427538776,0.08043641
37.0,97.0,11.0,0.35714285706540816,0.07659973
37.0,97.0,12.0,0.3714285713769388,0.07328287
37.0,97.0,13.0,0.38571428568846944,0.07077518
37.0,97.0,14.0,0.4,0.06923636
37.0,98.00000002,0.0,0.19999999963857143,0.013465537
37.0,98.00000002,1.0,0.21428571395010204,0.014412613
37.0,98.00000002,2.0,0.22857142826163265,0.0150884865
37.0,98.00000002,3.0,0.24285714257316326,0.015452696
37.0,98.00000002,4.0,0.2571428568846939,0.015284203
37.0,98.00000002,5.0,0.2714285711962245,0.014363168
37.0,98.00000002,6.0,0.28571428550775513,0.012721659
37.0,98.00000002,7.0,0.2999999998192857,0.010788
37.0,98.00000002,8.0,0.31428571413081635,0.009032823
37.0,98.00000002,9.0,0.328571428442347,0.007666441
37.0,98.00000002,10.0,0.3428571427538776,0.0067016385
37.0,98.00000002,11.0,0.35714285706540816,0.005979427
37.0,98.00000002,12.0,0.3714285713769388,0.005377119
37.0,98.00000002,13.0,0.38571428568846944,0.004894486
37.0,98.00000002,14.0,0.4,0.004529873
37.0,98.99999998000001,0.0,0.19999999963857143,0.00059011456
37.0,98.99999998000001,1.0,0.21428571395010204,0.0006960757
37.0,98.99999998000001,2.0,0.22857142826163265,0.0007980188
37.0,98.99999998000001,3.0,0.24285714257316326,0.000888591
37.0,98.99999998000001,4.0,0.2571428568846939,0.0009610526
37.0,98.99999998000001,5.0,0.2714285711962245,0.0010077526
37.0,98.99999998000001,6.0,0.28571428550775513,0.0010259779
37.0,98.99999998000001,7.0,0.2999999998192857,0.0010174451
37.0,98.99999998000001,8.0,0.31428571413081635,0.00098365
37.0,98.99999998000001,9.0,0.328571428442347,0.00091331423
37.0,98.99999998000001,10.0,0.3428571427538776,0.0007803321
37.0,98.99999998000001,11.0,0.35714285706540816,0.0005835599
37.0,98.99999998000001,12.0,0.3714285713769388,0.0004026581
37.0,98.99999998000001,13.0,0.38571428568846944,0.000313199
37.0,98.99999998000001,14.0,0.4,0.00029243893
37.0,100.0,0.0,0.19999999963857143,2.242301e-05
37.0,100.0,1.0,0.21428571395010204,2.7857657e-05
37.0,100.0,2.0,0.22857142826163265,3.420663e-05
37.0,100.0,3.0,0.24285714257316326,4.1387822e-05
37.0,100.0,4.0,0.2571428568846939,4.9185554e-05
37.0,100.0,5.0,0.2714285711962245,5.7353947e-05
37.0,100.0,6.0,0.28571428550775513,6.562334e-05
37.0,100.0,7.0,0.2999999998192857,7.346703e-05
37.0,100.0,8.0,0.31428571413081635,8.0033875e-05
37.0,100.0,9.0,0.328571428442347,8.422159e-05
37.0,100.0,10.0,0.3428571427538776,8.49234e-05
37.0,100.0,11.0,0.35714285706540816,8.10422e-05
37.0,100.0,12.0,0.3714285713769388,7.174495e-05
37.0,100.0,13.0,0.38571428568846944,5.7388588e-05
37.0,100.0,14.0,0.4,4.1069907e-05
37.0,101.00000002,0.0,0.19999999963857143,4.7953216e-07
37.0,101.00000002,1.0,0.21428571395010204,4.856601e-07
37.0,101.00000002,2.0,0.22857142826163265,4.794653e-07
37.0,101.00000002,3.0,0.24285714257316326,4.8960226e-07
37.0,101.00000002,4.0,0.2571428568846939,5.251135e-07
37.0,101.00000002,5.0,0.2714285711962245,5.881436e-07
37.0,101.00000002,6.0,0.28571428550775513,6.762223e-07
37.0,101.00000002,7.0,0.2999999998192857,7.8705096e-07
37.0,101.00000002,8.0,0.31428571413081635,9.177106e-07
37.0,101.00000002,9.0,0.328571428442347,1.0599265e-06
37.0,101.00000002,10.0,0.3428571427538776,1.1980155e-06
37.0,101.00000002,11.0,0.35714285706540816,1.3137412e-06
37.0,101.00000002,12.0,0.3714285713769388,1.4031805e-06
37.0,101.00000002,13.0,0.38571428568846944,1.4764131e-06
37.0,101.00000002,14.0,0.4,1.5504398e-06
37.0,101.99999998000001,0.0,0.19999999963857143,1.28441755e-08
37.0,101.99999998000001,1.0,0.21428571395010204,1.2872624e-08
37.0,101.99999998000001,2.0,0.22857142826163265,1.412749e-08
37.0,101.99999998000001,3.0,0.24285714257316326,1.6534296e-08
37.0,101.99999998000001,4.0,0.2571428568846939,1.8848965e-08
37.0,101.99999998000001,5.0,0.2714285711962245,2.0934852e-08
37.0,101.99999998000001,6.0,0.28571428550775513,2.3620057e-08
37.0,101.99999998000001,7.0,0.2999999998192857,2.7626612e-08
37.0,101.99999998000001,8.0,0.31428571413081635,3.3388048e-08
37.0,101.99999998000001,9.0,0.328571428442347,4.1359495e-08
37.0,101.99999998000001,10.0,0.3428571427538776,5.212299e-08
37.0,101.99999998000001,11.0,0.35714285706540816,6.628311e-08
37.0,101.99999998000001,12.0,0.3714285713769388,8.427589e-08
37.0,101.99999998000001,13.0,0.38571428568846944,1.0592993e-07
37.0,101.99999998000001,14.0,0.4,1.3051815e-07
