Z_physical,E_physical,Yield_pred
66.0,3.0,9.2404235e-07
66.0,4.0,2.5820223e-06
66.0,5.0,7.460892e-06
66.0,6.0,1.781562e-05
66.0,7.0,3.6319278e-05
66.0,8.0,7.025527e-05
66.0,9.0,0.00012768307
66.0,10.0,0.00020909458
66.0,11.0,0.0003089942
66.0,12.0,0.00041531297
66.0,13.0,0.0005037339
66.0,14.0,0.00055007095
67.00000000000001,0.0,1.0646664e-08
67.00000000000001,1.0,1.4613118e-08
67.00000000000001,2.0,2.7753138e-08
67.00000000000001,3.0,6.535323e-08
67.00000000000001,4.0,1.7525281e-07
67.00000000000001,5.0,5.178631e-07
67.00000000000001,6.0,1.6692582e-06
67.00000000000001,7.0,5.283238e-06
67.00000000000001,8.0,1.2523153e-05
67.00000000000001,9.0,2.3683966e-05
67.00000000000001,10.0,4.0431445e-05
67.00000000000001,11.0,6.2378764e-05
67.00000000000001,12.0,8.6670494e-05
67.00000000000001,13.0,0.00010893447
67.00000000000001,14.0,0.00012320817
68.0,0.0,4.3396509e-10
68.0,1.0,5.581987e-10
68.0,2.0,1.1171557e-09
68.0,3.0,3.0210745e-09
68.0,4.0,9.212857e-09
68.0,5.0,2.8486092e-08
68.0,6.0,8.690212e-08
68.0,7.0,2.669405e-07
68.0,8.0,8.407056e-07
68.0,9.0,2.4605629e-06
68.0,10.0,5.5194155e-06
68.0,11.0,9.822147e-06
68.0,12.0,1.4990101e-05
68.0,13.0,2.0157442e-05
68.0,14.0,2.4086929e-05
69.0,0.0,-9.5126615e-12
69.0,1.0,-1.33518795e-11
69.0,2.0,-1.294409e-11
69.0,3.0,-3.5720324e-12
69.0,4.0,3.5584306e-11
69.0,5.0,2.1090175e-10
69.0,6.0,1.0413956e-09
69.0,7.0,4.539912e-09
69.0,8.0,1.6546014e-08
69.0,9.0,5.301242e-08
69.0,10.0,1.5339074e-07
69.0,11.0,3.868662e-07
69.0,12.0,8.013634e-07
69.0,13.0,1.3451458e-06
69.0,14.0,1.8704771e-06
70.0,0.0,-4.0028783e-12
70.0,1.0,-6.7177913e-12
70.0,2.0,-8.207725e-12
70.0,3.0,-8.18351e-12
70.0,4.0,-7.1494494e-12
70.0,5.0,-5.4122366e-12
70.0,6.0,-2.4577076e-12
70.0,7.0,4.9929587e-12
70.0,8.0,2.8990279e-11
70.0,9.0,1.2164822e-10
70.0,10.0,5.128656e-10
70.0,11.0,2.0789614e-09
70.0,12.0,6.9151147e-09
70.0,13.0,1.733845e-08
70.0,14.0,3.3000315e-08
71.0,0.0,-6.607735e-13
71.0,1.0,-9.932426e-13
71.0,2.0,-9.513637e-13
71.0,3.0,-5.7433274e-13
71.0,4.0,7.512398e-14
71.0,5.0,1.07566e-12
71.0,6.0,2.6761028e-12
71.0,7.0,5.230561e-12
71.0,8.0,8.191531e-12
71.0,9.0,8.767171e-12
71.0,10.0,6.54035e-12
71.0,11.0,4.7079983e-12
71.0,12.0,6.353877e-12
71.0,13.0,1.5067681e-11
71.0,14.0,3.6949395e-11
